,State,Country,Lat,Long,Date,Confirmed,Death,Recovered,state_cleaned,City
318,"Gregg, TX",US,32.4893,-94.8521,2020-01-22,0,0,0,Texas,Gregg
319,"Monmouth, NJ",US,40.2589,-74.124,2020-01-22,0,0,0,New Jersey,Monmouth
320,"Burlington, NJ",US,40.0712,-74.8649,2020-01-22,0,0,0,New Jersey,Burlington
321,"Camden, NJ",US,39.9259,-75.1196,2020-01-22,0,0,0,New Jersey,Camden
322,"Passaic, NJ",US,40.8568,-74.1285,2020-01-22,0,0,0,New Jersey,Passaic
323,"Union, NJ",US,40.6976,-74.2632,2020-01-22,0,0,0,New Jersey,Union
324,"Eagle, CO",US,39.6553,-106.8287,2020-01-22,0,0,0,Colorado,Eagle
325,"Larimer, CO",US,40.6956,-105.5943,2020-01-22,0,0,0,Colorado,Larimer
326,"Arapahoe, CO",US,39.6203,-104.3326,2020-01-22,0,0,0,Colorado,Arapahoe
327,"Gunnison, CO",US,38.5458,-106.9253,2020-01-22,0,0,0,Colorado,Gunnison
328,"Kane, IL",US,41.9879,-88.4016,2020-01-22,0,0,0,Illinois,Kane
329,"Monroe, PA",US,41.0458,-75.2479,2020-01-22,0,0,0,Pennsylvania,Monroe
330,"Philadelphia, PA",US,39.9526,-75.1652,2020-01-22,0,0,0,Pennsylvania,Philadelphia
331,"Norfolk, VA",US,36.8508,-76.2859,2020-01-22,0,0,0,Virginia,Norfolk
332,"Arlington, VA",US,38.8816,-77.09100000000001,2020-01-22,0,0,0,Virginia,Arlington
333,"Spotsylvania, VA",US,38.2042,-77.6078,2020-01-22,0,0,0,Virginia,Spotsylvania
334,"Loudoun, VA",US,39.0768,-77.6536,2020-01-22,0,0,0,Virginia,Loudoun
335,"Prince George, MD",US,38.7849,-76.8721,2020-01-22,0,0,0,Maryland,Prince George
336,"Pottawattamie, IA",US,41.3912,-95.4778,2020-01-22,0,0,0,Iowa,Pottawattamie
337,"Camden, SC",US,34.2465,-80.607,2020-01-22,0,0,0,South Carolina,Camden
338,"Pima, AZ",US,32.0575,-111.6661,2020-01-22,0,0,0,Arizona,Pima
339,"Noble, IN",US,41.4277,-85.355,2020-01-22,0,0,0,Indiana,Noble
340,"Adams, IN",US,39.8522,-77.2865,2020-01-22,0,0,0,Indiana,Adams
341,"Boone, IN",US,40.0106,-86.4997,2020-01-22,0,0,0,Indiana,Boone
342,"Dane, WI",US,43.0186,-89.5498,2020-01-22,0,0,0,Wisconsin,Dane
343,"Pierce, WI",US,44.7509,-92.3814,2020-01-22,0,0,0,Wisconsin,Pierce
344,"Cuyahoga, OH",US,41.4339,-81.6758,2020-01-22,0,0,0,Ohio,Cuyahoga
345,"Weber, UT",US,41.2603,-111.9522,2020-01-22,0,0,0,Utah,Weber
346,"Wilton, CT",US,41.1954,-73.4379,2020-01-22,0,0,0,Connecticut,Wilton
347,Anhui,Mainland China,31.8257,117.2264,2020-01-23,9,0,0,Anhui,
348,Beijing,Mainland China,40.1824,116.4142,2020-01-23,22,0,0,Beijing,
349,Chongqing,Mainland China,30.0572,107.874,2020-01-23,9,0,0,Chongqing,
350,Fujian,Mainland China,26.0789,117.9874,2020-01-23,5,0,0,Fujian,
351,Gansu,Mainland China,36.0611,103.8343,2020-01-23,2,0,0,Gansu,
352,Guangdong,Mainland China,23.3417,113.4244,2020-01-23,32,0,2,Guangdong,
353,Guangxi,Mainland China,23.8298,108.7881,2020-01-23,5,0,0,Guangxi,
354,Guizhou,Mainland China,26.8154,106.8748,2020-01-23,3,0,0,Guizhou,
355,Hainan,Mainland China,19.1959,109.7453,2020-01-23,5,0,0,Hainan,
356,Hebei,Mainland China,38.0428,114.5149,2020-01-23,1,1,0,Hebei,
357,Heilongjiang,Mainland China,47.861999999999995,127.7615,2020-01-23,2,0,0,Heilongjiang,
358,Henan,Mainland China,33.882020000000004,113.61399999999999,2020-01-23,5,0,0,Henan,
359,Hubei,Mainland China,30.9756,112.2707,2020-01-23,444,17,28,Hubei,
360,Hunan,Mainland China,27.6104,111.7088,2020-01-23,9,0,0,Hunan,
361,Inner Mongolia,Mainland China,44.0935,113.9448,2020-01-23,0,0,0,Inner Mongolia,
362,Jiangsu,Mainland China,32.9711,119.455,2020-01-23,5,0,0,Jiangsu,
363,Jiangxi,Mainland China,27.614,115.7221,2020-01-23,7,0,0,Jiangxi,
364,Jilin,Mainland China,43.6661,126.1923,2020-01-23,1,0,0,Jilin,
365,Liaoning,Mainland China,41.2956,122.6085,2020-01-23,3,0,0,Liaoning,
366,Ningxia,Mainland China,37.2692,106.1655,2020-01-23,1,0,0,Ningxia,
367,Qinghai,Mainland China,35.7452,95.9956,2020-01-23,0,0,0,Qinghai,
368,Shaanxi,Mainland China,35.1917,108.8701,2020-01-23,3,0,0,Shaanxi,
369,Shandong,Mainland China,36.3427,118.1498,2020-01-23,6,0,0,Shandong,
370,Shanghai,Mainland China,31.201999999999998,121.4491,2020-01-23,16,0,0,Shanghai,
371,Shanxi,Mainland China,37.5777,112.2922,2020-01-23,1,0,0,Shanxi,
372,Sichuan,Mainland China,30.6171,102.7103,2020-01-23,8,0,0,Sichuan,
373,Tianjin,Mainland China,39.3054,117.323,2020-01-23,4,0,0,Tianjin,
374,Tibet,Mainland China,31.6927,88.0924,2020-01-23,0,0,0,Tibet,
375,Xinjiang,Mainland China,41.1129,85.2401,2020-01-23,2,0,0,Xinjiang,
376,Yunnan,Mainland China,24.974,101.48700000000001,2020-01-23,2,0,0,Yunnan,
377,Zhejiang,Mainland China,29.1832,120.0934,2020-01-23,27,0,0,Zhejiang,
378,,Thailand,15.0,101.0,2020-01-23,3,0,0,Bangkok,
379,,Japan,36.0,138.0,2020-01-23,1,0,0,Hiraide,
380,"King County, WA",US,47.6062,-122.3321,2020-01-23,1,0,0,Washington,King County
381,"Cook County, IL",US,41.7377,-87.6976,2020-01-23,0,0,0,Illinois,Cook County
382,,Singapore,1.2833,103.8333,2020-01-23,1,0,0,Singapore,
383,,France,47.0,2.0,2020-01-23,0,0,0,Paris,
384,,Nepal,28.1667,84.25,2020-01-23,0,0,0,Kathmandu,
385,,Malaysia,2.5,112.5,2020-01-23,0,0,0,Sarawak,
386,British Columbia,Canada,49.2827,-123.1207,2020-01-23,0,0,0,British Columbia,
387,"Los Angeles, CA",US,34.0522,-118.2437,2020-01-23,0,0,0,California,Los Angeles
388,New South Wales,Australia,-33.8688,151.2093,2020-01-23,0,0,0,New South Wales,
389,Victoria,Australia,-37.8136,144.9631,2020-01-23,0,0,0,Victoria,
390,Queensland,Australia,-28.0167,153.4,2020-01-23,0,0,0,Queensland,
391,,Cambodia,11.55,104.9167,2020-01-23,0,0,0,Phnom Penh,
392,,Sri Lanka,7.0,81.0,2020-01-23,0,0,0,Sri Jayawardenapura Kotte,
393,,Germany,51.0,9.0,2020-01-23,0,0,0,Berlin,
394,,Finland,64.0,26.0,2020-01-23,0,0,0,Helsinki,
395,,United Arab Emirates,24.0,54.0,2020-01-23,0,0,0,Abu Dhabi,
396,,Philippines,13.0,122.0,2020-01-23,0,0,0,Manila,
397,,India,21.0,78.0,2020-01-23,0,0,0,New Delhi,
398,,Italy,43.0,12.0,2020-01-23,0,0,0,Rome,
399,,United Kingdom,55.0,-3.0,2020-01-23,0,0,0,London,
400,,Sweden,63.0,16.0,2020-01-23,0,0,0,Stockholm,
401,,Spain,40.0,-4.0,2020-01-23,0,0,0,Toledo,
402,South Australia,Australia,-34.9285,138.6007,2020-01-23,0,0,0,South Australia,
403,"San Benito, CA",US,36.5761,-120.9876,2020-01-23,0,0,0,California,San Benito
404,,Belgium,50.8333,4.0,2020-01-23,0,0,0,Brussels,
405,Diamond Princess cruise ship,Others,35.4437,139.638,2020-01-23,0,0,0,Diamond Princess cruise ship,
406,"San Diego County, CA",US,32.7157,-117.1611,2020-01-23,0,0,0,California,San Diego County
407,,Egypt,26.0,30.0,2020-01-23,0,0,0,Cairo,
408,From Diamond Princess,Australia,35.4437,139.638,2020-01-23,0,0,0,From Diamond Princess,
409,,Lebanon,33.8547,35.8623,2020-01-23,0,0,0,Zahlé,
410,"Humboldt County, CA",US,40.745,-123.8695,2020-01-23,0,0,0,California,Humboldt County
411,"Sacramento County, CA",US,38.4747,-121.3542,2020-01-23,0,0,0,California,Sacramento County
412,,Iraq,33.0,44.0,2020-01-23,0,0,0,Fallujah,
413,,Oman,21.0,57.0,2020-01-23,0,0,0,Muscat,
414,,Afghanistan,33.0,65.0,2020-01-23,0,0,0,Baghran,
415,,Bahrain,26.0275,50.55,2020-01-23,0,0,0,Manama,
416,,Kuwait,29.5,47.75,2020-01-23,0,0,0,Kuwait City,
417,,Algeria,28.0339,1.6596,2020-01-23,0,0,0,Timokten,
418,,Croatia,45.1,15.2,2020-01-23,0,0,0,Jezerane,
419,,Switzerland,46.8182,8.2275,2020-01-23,0,0,0,Bern,
420,,Austria,47.5162,14.5501,2020-01-23,0,0,0,Vienna,
421,,Israel,31.0,35.0,2020-01-23,0,0,0,Jerusalem,
422,,Pakistan,30.3753,69.3451,2020-01-23,0,0,0,Balochistan,
423,,Brazil,-14.235,-51.9253,2020-01-23,0,0,0,Brasília,
424,,Georgia,42.3154,43.3569,2020-01-23,0,0,0,Imereti,
425,,Greece,39.0742,21.8243,2020-01-23,0,0,0,Fournas,
426,,North Macedonia,41.6086,21.7453,2020-01-23,0,0,0,Vojnica,
427,,Norway,60.472,8.4689,2020-01-23,0,0,0,Hol,
428,,Romania,45.9432,24.9668,2020-01-23,0,0,0,Jibert,
429,,Denmark,56.2639,9.5018,2020-01-23,0,0,0,Copenhagen,
430,,Estonia,58.5953,25.0136,2020-01-23,0,0,0,Tallinn,
431,,Netherlands,52.1326,5.2913,2020-01-23,0,0,0,Amsterdam,
432,,San Marino,43.9424,12.4578,2020-01-23,0,0,0,San Marino,
433,,Belarus,53.7098,27.9534,2020-01-23,0,0,0,Minsk,
434,,Iceland,64.9631,-19.0208,2020-01-23,0,0,0,Skagafjörður,
435,,Lithuania,55.1694,23.8813,2020-01-23,0,0,0,Vilnius,
436,,Mexico,23.6345,-102.5528,2020-01-23,0,0,0,Zacatecas,
437,,New Zealand,-40.9006,174.886,2020-01-23,0,0,0,Wellington,
438,,Nigeria,9.082,8.6753,2020-01-23,0,0,0,Abuja,
439,Western Australia,Australia,-31.9505,115.8605,2020-01-23,0,0,0,Western Australia,
440,,Ireland,53.1424,-7.6921,2020-01-23,0,0,0,Dublin,
441,,Luxembourg,49.8153,6.1296,2020-01-23,0,0,0,Luxembourg,
442,,Monaco,43.7333,7.4167,2020-01-23,0,0,0,Monaco,
443,,Qatar,25.3548,51.1839,2020-01-23,0,0,0,Doha,
444,"Snohomish County, WA",US,48.033,-121.8339,2020-01-23,0,0,0,Washington,Snohomish County
445,,Ecuador,-1.8312,-78.1834,2020-01-23,0,0,0,Quito,
446,,Azerbaijan,40.1431,47.5769,2020-01-23,0,0,0,Agjabadi,
447,,Czech Republic,49.8175,15.472999999999999,2020-01-23,0,0,0,Prague,
448,,Armenia,40.0691,45.0382,2020-01-23,0,0,0,Yerevan,
449,,Dominican Republic,18.7357,-70.1627,2020-01-23,0,0,0,Yamasá,
450,,Indonesia,-0.7893,113.9213,2020-01-23,0,0,0,Jakarta,
451,,Portugal,39.3999,-8.2245,2020-01-23,0,0,0,Lisbon,
452,,Andorra,42.5063,1.5218,2020-01-23,0,0,0,Andorra la Vella,
453,Tasmania,Australia,-41.4545,145.9707,2020-01-23,0,0,0,Tasmania,
454,,Latvia,56.8796,24.6032,2020-01-23,0,0,0,LV-5015,
455,,Morocco,31.7917,-7.0926,2020-01-23,0,0,0,Rabat,
456,,Saudi Arabia,24.0,45.0,2020-01-23,0,0,0,Riyadh,
457,,Senegal,14.4974,-14.4524,2020-01-23,0,0,0,Tambacounda,
458,"Grafton County, NH",US,43.9088,-71.82600000000001,2020-01-23,0,0,0,New Hampshire,Grafton County
459,"Hillsborough, FL",US,27.9904,-82.3018,2020-01-23,0,0,0,Florida,Hillsborough
460,"Placer County, CA",US,39.0916,-120.8039,2020-01-23,0,0,0,California,Placer County
461,"San Mateo, CA",US,37.563,-122.3255,2020-01-23,0,0,0,California,San Mateo
462,"Sonoma County, CA",US,38.578,-122.9888,2020-01-23,0,0,0,California,Sonoma County
463,"Umatilla, OR",US,45.775,-118.7606,2020-01-23,0,0,0,Oregon,Umatilla
464,"Fulton County, GA",US,33.8034,-84.3963,2020-01-23,0,0,0,Georgia,Fulton County
465,"Washington County, OR",US,45.547,-123.1386,2020-01-23,0,0,0,Oregon,Washington County
466,,Argentina,-38.4161,-63.6167,2020-01-23,0,0,0,Buenos Aires,
467,,Chile,-35.6751,-71.543,2020-01-23,0,0,0,Maule,
468,,Jordan,31.24,36.51,2020-01-23,0,0,0,Amman,
469,"Norfolk County, MA",US,42.1767,-71.1449,2020-01-23,0,0,0,Massachusetts,Norfolk County
470,"Maricopa County, AZ",US,33.2918,-112.4291,2020-01-23,0,0,0,Arizona,Maricopa County
471,"Wake County, NC",US,35.8032,-78.5661,2020-01-23,0,0,0,North Carolina,Wake County
472,"Wetchester County, NY",US,41.122,-73.7949,2020-01-23,0,0,0,New York,Wetchester County
473,,Ukraine,48.3794,31.1656,2020-01-23,0,0,0,Kiev,
474,,Saint Barthelemy,17.9,-62.8333,2020-01-23,0,0,0,Saint Barthelemy,
475,"Orange County, CA",US,33.7879,-117.8531,2020-01-23,0,0,0,California,Orange County
476,,Hungary,47.1625,19.5033,2020-01-23,0,0,0,erdészet,
477,Northern Territory,Australia,-12.4634,130.8456,2020-01-23,0,0,0,Northern Territory,
478,,Faroe Islands,61.8926,-6.9118,2020-01-23,0,0,0,Sandoy,
479,,Gibraltar,36.1408,-5.3536,2020-01-23,0,0,0,Gibraltar,
480,,Liechtenstein,47.14,9.55,2020-01-23,0,0,0,Vaduz,
481,,Poland,51.9194,19.1451,2020-01-23,0,0,0,Warsaw,
482,,Tunisia,34.0,9.0,2020-01-23,0,0,0,Tunis,
483,"Contra Costa County, CA",US,37.8534,-121.9018,2020-01-23,0,0,0,California,Contra Costa County
484,,Bosnia and Herzegovina,43.9159,17.6791,2020-01-23,0,0,0,Sarajevo,
485,,Slovenia,46.1512,14.9955,2020-01-23,0,0,0,Ljubljana,
486,"Bergen County, NJ",US,40.9263,-74.077,2020-01-23,0,0,0,New Jersey,Bergen County
487,"Harris County, TX",US,29.7752,-95.3103,2020-01-23,0,0,0,Texas,Harris County
488,"San Francisco County, CA",US,37.7749,-122.4194,2020-01-23,0,0,0,California,San Francisco County
489,,South Africa,-30.5595,22.9375,2020-01-23,0,0,0,Pretoria,
490,"Clark County, NV",US,36.0796,-115.094,2020-01-23,0,0,0,Nevada,Clark County
491,"Fort Bend County, TX",US,29.5693,-95.8143,2020-01-23,0,0,0,Texas,Fort Bend County
492,"Grant County, WA",US,47.1981,-119.3732,2020-01-23,0,0,0,Washington,Grant County
493,"Santa Rosa County, FL",US,30.769000000000002,-86.9824,2020-01-23,0,0,0,Florida,Santa Rosa County
494,"Williamson County, TN",US,35.9179,-86.8622,2020-01-23,0,0,0,Tennessee,Williamson County
495,"New York County, NY",US,40.7128,-74.006,2020-01-23,0,0,0,New York,New York County
496,"Montgomery County, MD",US,39.1547,-77.2405,2020-01-23,0,0,0,Maryland,Montgomery County
497,"Suffolk County, MA",US,42.3601,-71.0589,2020-01-23,0,0,0,Massachusetts,Suffolk County
498,"Denver County, CO",US,39.7392,-104.9903,2020-01-23,0,0,0,Colorado,Denver County
499,"Summit County, CO",US,39.5912,-106.064,2020-01-23,0,0,0,Colorado,Summit County
500,,Bhutan,27.5142,90.4336,2020-01-23,0,0,0,Trongsa,
501,,Cameroon,3.8480000000000003,11.5021,2020-01-23,0,0,0,Yaounde,
502,,Colombia,4.5709,-74.2973,2020-01-23,0,0,0,Cundinamarca,
503,,Costa Rica,9.7489,-83.7534,2020-01-23,0,0,0,San José,
504,,Peru,-9.19,-75.0152,2020-01-23,0,0,0,Lima,
505,,Serbia,44.0165,21.0059,2020-01-23,0,0,0,Maršić,
506,,Slovakia,48.669,19.699,2020-01-23,0,0,0,Bratislava,
507,,Togo,8.6195,0.8248,2020-01-23,0,0,0,Sotouboua,
508,"Chatham County, NC",US,35.7211,-79.1781,2020-01-23,0,0,0,North Carolina,Chatham County
509,"Delaware County, PA",US,39.9078,-75.3879,2020-01-23,0,0,0,Pennsylvania,Delaware County
510,"Douglas County, NE",US,41.3148,-96.1951,2020-01-23,0,0,0,Nebraska,Douglas County
511,"Fayette County, KY",US,38.0606,-84.4803,2020-01-23,0,0,0,Kentucky,Fayette County
512,"Marion County, IN",US,39.8362,-86.1752,2020-01-23,0,0,0,Indiana,Marion County
513,"Middlesex County, MA",US,42.4672,-71.2874,2020-01-23,0,0,0,Massachusetts,Middlesex County
514,"Nassau County, NY",US,40.6546,-73.5594,2020-01-23,0,0,0,New York,Nassau County
515,"Ramsey County, MN",US,44.9964,-93.0616,2020-01-23,0,0,0,Minnesota,Ramsey County
516,"Washoe County, NV",US,40.5608,-119.6035,2020-01-23,0,0,0,Nevada,Washoe County
517,"Wayne County, PA",US,41.6739,-75.2479,2020-01-23,0,0,0,Pennsylvania,Wayne County
518,"Yolo County, CA",US,38.7646,-121.9018,2020-01-23,0,0,0,California,Yolo County
519,"Santa Clara County, CA",US,37.3541,-121.9552,2020-01-23,0,0,0,California,Santa Clara County
520,,French Guiana,3.9339,-53.1258,2020-01-23,0,0,0,Saint-Elie,
521,,Malta,35.9375,14.3754,2020-01-23,0,0,0,Mgarr,
522,"Douglas County, CO",US,39.2587,-104.9389,2020-01-23,0,0,0,Colorado,Douglas County
523,"Providence County, RI",US,41.8882,-71.4774,2020-01-23,0,0,0,Rhode Island,Providence County
524,,Martinique,14.6415,-61.0242,2020-01-23,0,0,0,Martinique,
525,"Alameda County, CA",US,37.6017,-121.7195,2020-01-23,0,0,0,California,Alameda County
526,"Broward County, FL",US,26.1901,-80.3659,2020-01-23,0,0,0,Florida,Broward County
527,"Lee County, FL",US,26.663,-81.9535,2020-01-23,0,0,0,Florida,Lee County
528,"Pinal County, AZ",US,32.8162,-111.2845,2020-01-23,0,0,0,Arizona,Pinal County
529,"Rockland County, NY",US,41.1489,-73.983,2020-01-23,0,0,0,New York,Rockland County
530,"Saratoga County, NY",US,43.0324,-73.936,2020-01-23,0,0,0,New York,Saratoga County
531,"Charleston County, SC",US,32.7957,-79.7848,2020-01-23,0,0,0,South Carolina,Charleston County
532,"Clark County, WA",US,45.7466,-122.5194,2020-01-23,0,0,0,Washington,Clark County
533,"Cobb County, GA",US,33.8999,-84.5641,2020-01-23,0,0,0,Georgia,Cobb County
534,"Davis County, UT",US,40.9629,-112.0953,2020-01-23,0,0,0,Utah,Davis County
535,"El Paso County, CO",US,38.9108,-104.4723,2020-01-23,0,0,0,Colorado,El Paso County
536,"Honolulu County, HI",US,21.307,-157.8584,2020-01-23,0,0,0,Hawaii,Honolulu County
537,"Jackson County, OR ",US,42.3345,-122.7647,2020-01-23,0,0,0,Oregon,Jackson County
538,"Jefferson County, WA",US,47.7425,-123.304,2020-01-23,0,0,0,Washington,Jefferson County
539,"Kershaw County, SC",US,34.3672,-80.5883,2020-01-23,0,0,0,South Carolina,Kershaw County
540,"Klamath County, OR",US,42.6953,-121.6142,2020-01-23,0,0,0,Oregon,Klamath County
541,"Madera County, CA",US,37.2519,-119.6963,2020-01-23,0,0,0,California,Madera County
542,"Pierce County, WA",US,47.0676,-122.1295,2020-01-23,0,0,0,Washington,Pierce County
543,"Tulsa County, OK",US,36.1593,-95.941,2020-01-23,0,0,0,Oklahoma,Tulsa County
544,,Bulgaria,42.7339,25.4858,2020-01-23,0,0,0,Sofia,
545,,Maldives,3.2028,73.2207,2020-01-23,0,0,0,Malé,
546,"Montgomery County, PA",US,40.229,-75.3879,2020-01-23,0,0,0,Pennsylvania,Montgomery County
547,,Bangladesh,23.685,90.3563,2020-01-23,0,0,0,Dhaka,
548,"Fairfax County, VA",US,38.9085,-77.2405,2020-01-23,0,0,0,Virginia,Fairfax County
549,"Rockingham County, NH",US,42.9931,-71.0498,2020-01-23,0,0,0,New Hampshire,Rockingham County
550,"Washington, D.C.",US,38.9072,-77.0369,2020-01-23,0,0,0,"Washington, D.C.",Washington
551,,Paraguay,-23.4425,-58.4438,2020-01-23,0,0,0,Asunción,
552,"Berkshire County, MA",US,42.3118,-73.1822,2020-01-23,0,0,0,Massachusetts,Berkshire County
553,"Davidson County, TN",US,36.1343,-86.822,2020-01-23,0,0,0,Tennessee,Davidson County
554,"Douglas County, OR",US,43.1261,-123.2492,2020-01-23,0,0,0,Oregon,Douglas County
555,"Fresno County, CA",US,36.9859,-119.2321,2020-01-23,0,0,0,California,Fresno County
556,"Harford County, MD",US,39.5839,-76.3637,2020-01-23,0,0,0,Maryland,Harford County
557,"Hendricks County, IN",US,39.8065,-86.5401,2020-01-23,0,0,0,Indiana,Hendricks County
558,"Hudson County, NJ",US,40.7453,-74.0535,2020-01-23,0,0,0,New Jersey,Hudson County
559,"Johnson County, KS",US,38.8454,-94.8521,2020-01-23,0,0,0,Kansas,Johnson County
560,"Kittitas County, WA",US,47.175,-120.9319,2020-01-23,0,0,0,Washington,Kittitas County
561,"Manatee County, FL",US,27.4799,-82.3452,2020-01-23,0,0,0,Florida,Manatee County
562,"Marion County, OR",US,44.8446,-122.5927,2020-01-23,0,0,0,Oregon,Marion County
563,"Okaloosa County, FL",US,30.5773,-86.6611,2020-01-23,0,0,0,Florida,Okaloosa County
564,"Polk County, GA",US,34.0132,-85.1479,2020-01-23,0,0,0,Georgia,Polk County
565,"Riverside County, CA",US,33.9533,-117.3961,2020-01-23,0,0,0,California,Riverside County
566,"Shelby County, TN",US,35.1269,-89.9253,2020-01-23,0,0,0,Tennessee,Shelby County
567,"St. Louis County, MO",US,38.6103,-90.4125,2020-01-23,0,0,0,Missouri,St. Louis County
568,"Suffolk County, NY",US,40.9849,-72.6151,2020-01-23,0,0,0,New York,Suffolk County
569,"Ulster County, NY",US,41.8586,-74.3118,2020-01-23,0,0,0,New York,Ulster County
570,"Volusia County, FL",US,29.028000000000002,-81.0755,2020-01-23,0,0,0,Florida,Volusia County
571,Ontario,Canada,51.2538,-85.3232,2020-01-23,0,0,0,Ontario,
572,Alberta,Canada,53.9333,-116.5765,2020-01-23,0,0,0,Alberta,
573,Quebec,Canada,52.9399,-73.5491,2020-01-23,0,0,0,Quebec,
574,"Johnson County, IA",US,41.6699,-91.5984,2020-01-23,0,0,0,Iowa,Johnson County
575,,Albania,41.1533,20.1683,2020-01-23,0,0,0,E852,
576,,Cyprus,35.1264,33.4299,2020-01-23,0,0,0,Nicosia,
577,"Harrison County, KY",US,38.4333,-84.3542,2020-01-23,0,0,0,Kentucky,Harrison County
578,,Brunei,4.5353,114.7277,2020-01-23,0,0,0,Rambai,
579,"Bennington County, VT",US,43.0279,-73.135,2020-01-23,0,0,0,Vermont,Bennington County
580,"Carver County, MN",US,44.8254,-93.7842,2020-01-23,0,0,0,Minnesota,Carver County
581,"Charlotte County, FL",US,26.8946,-81.9098,2020-01-23,0,0,0,Florida,Charlotte County
582,"Cherokee County, GA",US,34.2515,-84.4803,2020-01-23,0,0,0,Georgia,Cherokee County
583,"Collin County, TX",US,33.1795,-96.493,2020-01-23,0,0,0,Texas,Collin County
584,"Jefferson County, KY",US,38.1938,-85.6435,2020-01-23,0,0,0,Kentucky,Jefferson County
585,"Jefferson Parish, LA",US,29.6499,-90.1121,2020-01-23,0,0,0,Louisiana,Jefferson Parish
586,"Shasta County, CA",US,40.7909,-121.8474,2020-01-23,0,0,0,California,Shasta County
587,"Spartanburg County, SC",US,34.8606,-81.9535,2020-01-23,0,0,0,South Carolina,Spartanburg County
588,,Iran,32.0,53.0,2020-01-23,0,0,0,Tehran,
589,,Republic of Korea,36.0,128.0,2020-01-23,1,0,0,Gyeongsangbuk-do,
590,Washington,US,47.4009,-121.4905,2020-01-23,0,0,0,Washington,Washington
591,New York,US,42.1657,-74.9481,2020-01-23,0,0,0,New York,New York
592,California,US,36.1162,-119.6816,2020-01-23,0,0,0,California,California
593,Hong Kong,Hong Kong SAR,22.3,114.2,2020-01-23,2,0,0,Hong Kong,
594,Massachusetts,US,42.2302,-71.5301,2020-01-23,0,0,0,Massachusetts,Massachusetts
595,Taiwan,Taipei and environs,23.7,121.0,2020-01-23,1,0,0,Taiwan,
596,Diamond Princess,US,35.4437,139.638,2020-01-23,0,0,0,Diamond Princess,Diamond Princess
597,,Vietnam,16.0,108.0,2020-01-23,2,0,0,Hanoi,
598,,occupied Palestinian territory,31.9522,35.2332,2020-01-23,0,0,0,occupied Palestinian territory,
599,Grand Princess,US,37.6489,-122.6655,2020-01-23,0,0,0,Grand Princess,Grand Princess
600,Georgia,US,33.0406,-83.6431,2020-01-23,0,0,0,Georgia,Georgia
601,Colorado,US,39.0598,-105.3111,2020-01-23,0,0,0,Colorado,Colorado
602,Florida,US,27.7663,-81.6868,2020-01-23,0,0,0,Florida,Florida
603,New Jersey,US,40.2989,-74.521,2020-01-23,0,0,0,New Jersey,New Jersey
604,Oregon,US,44.571999999999996,-122.0709,2020-01-23,0,0,0,Oregon,Oregon
605,Texas,US,31.0545,-97.5635,2020-01-23,0,0,0,Texas,Texas
606,Illinois,US,40.3495,-88.9861,2020-01-23,0,0,0,Illinois,Illinois
607,Pennsylvania,US,40.5908,-77.2098,2020-01-23,0,0,0,Pennsylvania,Pennsylvania
608,Macau,Macao SAR,22.1667,113.55,2020-01-23,2,0,0,Macau,
609,,Russian Federation,60.0,90.0,2020-01-23,0,0,0,Russia,
610,Iowa,US,42.0115,-93.2105,2020-01-23,0,0,0,Iowa,Iowa
611,Maryland,US,39.0639,-76.8021,2020-01-23,0,0,0,Maryland,Maryland
612,North Carolina,US,35.6301,-79.8064,2020-01-23,0,0,0,North Carolina,North Carolina
613,South Carolina,US,33.8569,-80.945,2020-01-23,0,0,0,South Carolina,South Carolina
614,Tennessee,US,35.7478,-86.6923,2020-01-23,0,0,0,Tennessee,Tennessee
615,Virginia,US,37.7693,-78.17,2020-01-23,0,0,0,Virginia,Virginia
616,Arizona,US,33.7298,-111.4312,2020-01-23,0,0,0,Arizona,Arizona
617,Indiana,US,39.8494,-86.2583,2020-01-23,0,0,0,Indiana,Indiana
618,Kentucky,US,37.6681,-84.6701,2020-01-23,0,0,0,Kentucky,Kentucky
619,District of Columbia,US,38.8974,-77.0268,2020-01-23,0,0,0,District of Columbia,District of Columbia
620,Nevada,US,38.3135,-117.0554,2020-01-23,0,0,0,Nevada,Nevada
621,New Hampshire,US,43.4525,-71.5639,2020-01-23,0,0,0,New Hampshire,New Hampshire
622,,Moldova,47.4116,28.3699,2020-01-23,0,0,0,Chisinau,
623,Minnesota,US,45.6945,-93.9002,2020-01-23,0,0,0,Minnesota,Minnesota
624,Nebraska,US,41.1254,-98.2681,2020-01-23,0,0,0,Nebraska,Nebraska
625,Ohio,US,40.3888,-82.7649,2020-01-23,0,0,0,Ohio,Ohio
626,Rhode Island,US,41.6809,-71.5118,2020-01-23,0,0,0,Rhode Island,Rhode Island
