start_station_name,date,num_trips
2nd at Townsend,5/18/2014,20
2nd at Townsend,4/10/2014,48
2nd at Townsend,4/8/2014,59
2nd at Townsend,8/22/2015,13
2nd at Townsend,2/28/2015,16
2nd at Townsend,2/19/2016,41
2nd at Townsend,8/10/2016,64
2nd at Townsend,12/18/2013,34
2nd at Townsend,12/20/2013,39
2nd at Townsend,8/24/2014,7
2nd at Townsend,8/13/2015,69
2nd at Townsend,4/9/2015,42
2nd at Townsend,3/31/2015,50
2nd at Townsend,9/11/2014,60
2nd at Townsend,8/11/2016,60
2nd at Townsend,12/13/2013,30
2nd at Townsend,6/15/2014,12
2nd at Townsend,7/12/2015,16
2nd at Townsend,11/15/2014,11
2nd at Townsend,9/9/2014,70
2nd at Townsend,10/8/2015,55
2nd at Townsend,3/17/2016,43
2nd at Townsend,3/19/2016,11
2nd at Townsend,6/18/2016,10
2nd at Townsend,9/19/2013,32
2nd at Townsend,11/22/2013,40
2nd at Townsend,3/25/2014,34
2nd at Townsend,5/19/2016,52
2nd at Townsend,6/27/2016,58
2nd at Townsend,7/12/2016,51
2nd at Townsend,7/13/2016,46
2nd at Townsend,8/26/2016,68
2nd at Townsend,9/30/2013,43
2nd at Townsend,10/10/2013,33
2nd at Townsend,11/25/2013,29
2nd at Townsend,12/11/2013,25
2nd at Townsend,2/18/2014,37
2nd at Townsend,6/3/2014,49
2nd at Townsend,8/29/2015,14
2nd at Townsend,5/8/2015,53
2nd at Townsend,11/10/2014,61
2nd at Townsend,9/24/2015,55
2nd at Townsend,5/8/2016,12
2nd at Townsend,5/16/2016,60
2nd at Townsend,7/23/2016,12
2nd at Townsend,9/18/2013,39
2nd at Townsend,7/9/2014,46
2nd at Townsend,5/16/2014,58
2nd at Townsend,7/1/2015,42
2nd at Townsend,10/20/2015,49
2nd at Townsend,2/26/2016,41
2nd at Townsend,3/3/2016,36
2nd at Townsend,12/8/2013,12
2nd at Townsend,8/25/2016,53
2nd at Townsend,1/13/2014,39
2nd at Townsend,1/31/2014,30
2nd at Townsend,5/22/2014,53
2nd at Townsend,6/28/2015,19
2nd at Townsend,11/14/2014,45
2nd at Townsend,12/5/2015,7
2nd at Townsend,12/18/2015,36
2nd at Townsend,6/2/2016,59
2nd at Townsend,10/31/2013,38
2nd at Townsend,12/14/2013,14
2nd at Townsend,7/8/2015,70
2nd at Townsend,4/1/2015,56
2nd at Townsend,10/4/2015,14
2nd at Townsend,10/21/2015,43
2nd at Townsend,9/16/2013,36
2nd at Townsend,10/11/2013,28
2nd at Townsend,11/26/2013,27
2nd at Townsend,11/28/2013,14
2nd at Townsend,6/8/2014,25
2nd at Townsend,3/21/2014,35
2nd at Townsend,10/7/2013,31
2nd at Townsend,2/14/2014,38
2nd at Townsend,5/27/2014,57
2nd at Townsend,4/24/2016,15
2nd at Townsend,8/9/2016,71
2nd at Townsend,9/4/2013,21
2nd at Townsend,4/12/2014,21
2nd at Townsend,3/8/2015,21
2nd at Townsend,10/14/2014,75
2nd at Townsend,9/6/2015,21
2nd at Townsend,10/13/2015,63
2nd at Townsend,11/1/2015,14
2nd at Townsend,6/3/2016,50
2nd at Townsend,9/22/2013,20
2nd at Townsend,11/27/2013,22
2nd at Townsend,4/30/2014,76
2nd at Townsend,7/14/2015,52
2nd at Townsend,1/5/2015,47
2nd at Townsend,12/3/2014,37
2nd at Townsend,9/2/2015,67
2nd at Townsend,12/12/2015,9
2nd at Townsend,5/21/2016,16
2nd at Townsend,9/10/2013,16
2nd at Townsend,10/21/2014,50
2nd at Townsend,9/15/2014,66
2nd at Townsend,9/5/2014,56
2nd at Townsend,1/28/2016,34
2nd at Townsend,6/16/2016,59
2nd at Townsend,9/3/2013,16
2nd at Townsend,12/16/2013,32
2nd at Townsend,11/12/2014,47
2nd at Townsend,11/9/2014,14
2nd at Townsend,11/7/2014,56
2nd at Townsend,11/23/2015,55
2nd at Townsend,6/28/2016,60
2nd at Townsend,9/25/2013,41
2nd at Townsend,12/12/2013,33
2nd at Townsend,6/12/2015,48
2nd at Townsend,6/10/2015,35
2nd at Townsend,11/12/2015,54
2nd at Townsend,8/19/2016,60
2nd at Townsend,12/17/2013,36
2nd at Townsend,12/30/2013,18
2nd at Townsend,5/6/2015,54
2nd at Townsend,3/1/2015,6
2nd at Townsend,10/25/2014,30
2nd at Townsend,5/4/2016,61
2nd at Townsend,8/20/2016,17
2nd at Townsend,1/4/2014,12
2nd at Townsend,1/15/2014,43
2nd at Townsend,4/24/2014,40
2nd at Townsend,4/7/2014,51
2nd at Townsend,11/18/2013,35
2nd at Townsend,11/30/2013,4
2nd at Townsend,7/21/2015,49
2nd at Townsend,11/18/2014,47
2nd at Townsend,9/8/2014,65
2nd at Townsend,7/18/2014,51
2nd at Townsend,3/18/2014,43
2nd at Townsend,7/23/2015,45
2nd at Townsend,6/13/2015,11
2nd at Townsend,3/3/2015,49
2nd at Townsend,2/22/2015,12
2nd at Townsend,10/14/2015,59
2nd at Townsend,6/8/2016,58
2nd at Townsend,8/15/2016,60
2nd at Townsend,10/25/2013,32
2nd at Townsend,11/12/2013,47
2nd at Townsend,11/13/2013,41
2nd at Townsend,1/16/2014,44
2nd at Townsend,5/14/2015,42
2nd at Townsend,8/30/2013,25
2nd at Townsend,1/21/2014,35
2nd at Townsend,7/25/2014,50
2nd at Townsend,8/26/2015,78
2nd at Townsend,3/7/2015,15
2nd at Townsend,12/9/2014,58
2nd at Townsend,4/3/2016,13
2nd at Townsend,9/6/2013,26
2nd at Townsend,9/13/2013,42
2nd at Townsend,12/24/2013,24
2nd at Townsend,2/14/2015,27
2nd at Townsend,11/5/2014,55
2nd at Townsend,9/25/2015,60
2nd at Townsend,5/20/2016,55
2nd at Townsend,8/12/2016,60
2nd at Townsend,8/17/2016,72
2nd at Townsend,7/21/2014,43
2nd at Townsend,5/14/2014,63
2nd at Townsend,4/16/2014,62
2nd at Townsend,5/12/2016,63
2nd at Townsend,11/14/2013,47
2nd at Townsend,7/10/2014,49
2nd at Townsend,7/13/2015,59
2nd at Townsend,10/3/2014,45
2nd at Townsend,4/19/2016,73
2nd at Townsend,8/27/2015,75
2nd at Townsend,10/9/2013,37
2nd at Townsend,7/1/2014,51
2nd at Townsend,7/26/2015,10
2nd at Townsend,11/17/2014,57
2nd at Townsend,4/2/2016,9
2nd at Townsend,5/23/2015,6
2nd at Townsend,3/1/2016,60
2nd at Townsend,5/10/2016,75
2nd at Townsend,8/31/2016,64
2nd at Townsend,9/8/2013,33
2nd at Townsend,4/28/2014,54
2nd at Townsend,3/20/2015,44
2nd at Townsend,10/7/2014,74
2nd at Townsend,5/23/2016,59
2nd at Townsend,12/27/2013,17
2nd at Townsend,8/7/2015,56
2nd at Townsend,7/26/2016,64
2nd at Townsend,1/28/2014,40
2nd at Townsend,6/28/2014,22
2nd at Townsend,8/8/2015,16
2nd at Townsend,9/12/2015,18
2nd at Townsend,2/1/2016,53
2nd at Townsend,6/11/2016,23
2nd at Townsend,6/24/2016,53
2nd at Townsend,7/6/2014,15
2nd at Townsend,6/9/2015,50
2nd at Townsend,2/17/2015,45
2nd at Townsend,9/23/2014,64
2nd at Townsend,5/11/2016,61
2nd at Townsend,3/24/2014,38
2nd at Townsend,12/23/2014,32
2nd at Townsend,9/19/2014,45
2nd at Townsend,3/15/2016,54
2nd at Townsend,6/17/2016,54
2nd at Townsend,6/29/2016,49
2nd at Townsend,12/5/2013,27
2nd at Townsend,5/13/2014,49
2nd at Townsend,1/8/2014,31
2nd at Townsend,3/19/2014,47
2nd at Townsend,7/15/2016,53
2nd at Townsend,8/7/2016,10
2nd at Townsend,8/15/2014,54
2nd at Townsend,5/11/2014,9
2nd at Townsend,6/30/2015,61
2nd at Townsend,5/26/2015,51
2nd at Townsend,3/5/2015,42
2nd at Townsend,2/21/2015,7
2nd at Townsend,2/12/2015,48
2nd at Townsend,2/9/2015,61
2nd at Townsend,1/26/2015,45
2nd at Townsend,9/3/2014,48
2nd at Townsend,9/18/2015,44
2nd at Townsend,11/18/2015,59
2nd at Townsend,2/5/2016,41
2nd at Townsend,2/10/2016,45
2nd at Townsend,2/29/2016,41
2nd at Townsend,3/14/2016,69
2nd at Townsend,6/14/2016,66
2nd at Townsend,8/3/2016,65
2nd at Townsend,6/5/2014,43
2nd at Townsend,6/4/2014,46
2nd at Townsend,8/17/2015,64
2nd at Townsend,4/21/2015,46
2nd at Townsend,2/5/2015,45
2nd at Townsend,2/1/2015,7
2nd at Townsend,1/27/2015,44
2nd at Townsend,11/26/2014,32
2nd at Townsend,10/22/2014,67
2nd at Townsend,9/14/2014,24
2nd at Townsend,11/30/2015,38
2nd at Townsend,12/1/2015,28
2nd at Townsend,12/7/2015,47
2nd at Townsend,8/31/2013,26
2nd at Townsend,9/9/2013,26
2nd at Townsend,11/1/2013,36
2nd at Townsend,7/8/2014,51
2nd at Townsend,5/30/2014,48
2nd at Townsend,4/18/2014,30
2nd at Townsend,8/19/2015,66
2nd at Townsend,8/15/2015,28
2nd at Townsend,6/18/2015,49
2nd at Townsend,5/11/2015,41
2nd at Townsend,5/9/2015,22
2nd at Townsend,3/22/2015,10
2nd at Townsend,1/12/2015,47
2nd at Townsend,10/27/2014,61
2nd at Townsend,9/3/2015,56
2nd at Townsend,9/28/2015,56
2nd at Townsend,10/19/2015,73
2nd at Townsend,12/19/2015,9
2nd at Townsend,12/22/2015,31
2nd at Townsend,10/23/2013,34
2nd at Townsend,11/19/2013,29
2nd at Townsend,11/29/2013,16
2nd at Townsend,2/19/2014,45
2nd at Townsend,8/20/2014,61
2nd at Townsend,6/22/2014,17
2nd at Townsend,6/18/2014,56
2nd at Townsend,5/6/2014,38
2nd at Townsend,3/12/2014,36
2nd at Townsend,8/18/2015,66
2nd at Townsend,8/10/2015,71
2nd at Townsend,7/24/2015,58
2nd at Townsend,7/18/2015,17
2nd at Townsend,6/3/2015,55
2nd at Townsend,3/24/2015,56
2nd at Townsend,1/9/2015,42
2nd at Townsend,12/20/2014,12
2nd at Townsend,10/10/2014,51
2nd at Townsend,9/13/2014,28
2nd at Townsend,9/6/2014,21
2nd at Townsend,9/16/2015,57
2nd at Townsend,2/24/2016,54
2nd at Townsend,4/29/2016,55
2nd at Townsend,1/7/2014,37
2nd at Townsend,8/16/2014,29
2nd at Townsend,8/13/2014,61
2nd at Townsend,7/7/2014,48
2nd at Townsend,8/14/2015,63
2nd at Townsend,7/31/2015,52
2nd at Townsend,6/17/2015,56
2nd at Townsend,1/22/2015,48
2nd at Townsend,1/6/2015,55
2nd at Townsend,9/24/2014,51
2nd at Townsend,9/8/2015,64
2nd at Townsend,9/23/2015,54
2nd at Townsend,2/17/2016,51
2nd at Townsend,4/4/2016,54
2nd at Townsend,7/7/2016,47
2nd at Townsend,10/16/2013,37
2nd at Townsend,10/30/2013,50
2nd at Townsend,11/5/2013,48
2nd at Townsend,7/17/2015,55
2nd at Townsend,6/8/2015,54
2nd at Townsend,5/27/2015,47
2nd at Townsend,5/4/2015,42
2nd at Townsend,3/9/2015,33
2nd at Townsend,2/10/2015,58
2nd at Townsend,10/28/2014,75
2nd at Townsend,10/6/2015,52
2nd at Townsend,12/8/2015,45
2nd at Townsend,12/16/2015,43
2nd at Townsend,4/1/2016,41
2nd at Townsend,7/19/2016,55
2nd at Townsend,4/29/2015,44
2nd at Townsend,2/11/2015,47
2nd at Townsend,2/4/2015,48
2nd at Townsend,10/13/2014,49
2nd at Townsend,9/29/2014,62
2nd at Townsend,12/29/2015,16
2nd at Townsend,1/18/2016,17
2nd at Townsend,7/20/2016,51
2nd at Townsend,8/8/2016,68
2nd at Townsend,9/27/2013,42
2nd at Townsend,11/6/2013,38
2nd at Townsend,2/25/2014,44
2nd at Townsend,7/2/2014,67
2nd at Townsend,5/28/2014,66
2nd at Townsend,4/4/2014,32
2nd at Townsend,8/25/2015,68
2nd at Townsend,3/23/2015,42
2nd at Townsend,12/22/2014,41
2nd at Townsend,9/30/2014,58
2nd at Townsend,1/27/2016,50
2nd at Townsend,4/22/2016,50
2nd at Townsend,7/22/2016,53
2nd at Townsend,8/14/2014,45
2nd at Townsend,6/20/2014,41
2nd at Townsend,3/26/2014,25
2nd at Townsend,8/20/2015,62
2nd at Townsend,7/7/2015,60
2nd at Townsend,4/10/2015,53
2nd at Townsend,2/24/2015,44
2nd at Townsend,12/31/2014,8
2nd at Townsend,12/4/2014,38
2nd at Townsend,11/30/2014,6
2nd at Townsend,9/17/2015,63
2nd at Townsend,10/5/2015,56
2nd at Townsend,12/2/2015,52
2nd at Townsend,1/20/2016,56
2nd at Townsend,1/21/2016,50
2nd at Townsend,5/3/2016,60
2nd at Townsend,5/27/2016,44
2nd at Townsend,7/5/2016,40
2nd at Townsend,8/1/2014,32
2nd at Townsend,6/2/2014,52
2nd at Townsend,8/31/2015,61
2nd at Townsend,2/18/2015,51
2nd at Townsend,10/2/2014,66
2nd at Townsend,10/12/2015,70
2nd at Townsend,10/22/2015,45
2nd at Townsend,10/31/2015,10
2nd at Townsend,2/25/2016,47
2nd at Townsend,2/27/2016,14
2nd at Townsend,5/29/2016,7
2nd at Townsend,6/25/2016,12
2nd at Townsend,6/30/2016,56
2nd at Townsend,3/29/2014,5
2nd at Townsend,8/4/2015,58
2nd at Townsend,7/15/2015,50
2nd at Townsend,6/4/2015,60
2nd at Townsend,5/20/2015,41
2nd at Townsend,5/12/2015,40
2nd at Townsend,11/1/2014,17
2nd at Townsend,10/12/2014,7
2nd at Townsend,10/1/2014,64
2nd at Townsend,9/11/2015,62
2nd at Townsend,10/7/2015,53
2nd at Townsend,2/12/2016,51
2nd at Townsend,2/16/2016,45
2nd at Townsend,1/3/2014,18
2nd at Townsend,7/11/2014,41
2nd at Townsend,5/21/2014,41
2nd at Townsend,8/2/2015,9
2nd at Townsend,6/24/2015,47
2nd at Townsend,5/21/2015,49
2nd at Townsend,4/24/2015,43
2nd at Townsend,4/18/2015,18
2nd at Townsend,4/6/2015,50
2nd at Townsend,3/4/2015,48
2nd at Townsend,2/2/2015,56
2nd at Townsend,1/15/2015,51
2nd at Townsend,10/8/2014,54
2nd at Townsend,1/19/2014,14
2nd at Townsend,8/18/2014,55
2nd at Townsend,8/12/2014,51
2nd at Townsend,8/6/2014,44
2nd at Townsend,5/4/2014,5
2nd at Townsend,5/22/2015,39
2nd at Townsend,5/19/2015,44
2nd at Townsend,5/7/2015,46
2nd at Townsend,9/28/2014,16
2nd at Townsend,9/2/2014,52
2nd at Townsend,12/17/2015,29
2nd at Townsend,2/8/2016,48
2nd at Townsend,4/6/2016,46
2nd at Townsend,8/16/2016,64
2nd at Townsend,1/14/2014,35
2nd at Townsend,4/3/2015,38
2nd at Townsend,2/16/2015,18
2nd at Townsend,2/13/2015,51
2nd at Townsend,2/3/2015,44
2nd at Townsend,12/15/2014,23
2nd at Townsend,9/4/2015,38
2nd at Townsend,10/23/2015,48
2nd at Townsend,10/29/2015,35
2nd at Townsend,2/18/2016,47
2nd at Townsend,3/24/2016,51
2nd at Townsend,10/17/2013,39
2nd at Townsend,6/12/2014,45
2nd at Townsend,8/11/2015,66
2nd at Townsend,7/20/2015,64
2nd at Townsend,7/4/2015,11
2nd at Townsend,5/2/2015,30
2nd at Townsend,3/13/2015,49
2nd at Townsend,1/23/2015,39
2nd at Townsend,11/6/2014,57
2nd at Townsend,5/2/2016,55
2nd at Townsend,8/21/2015,54
2nd at Townsend,6/29/2015,55
2nd at Townsend,1/14/2015,56
2nd at Townsend,11/25/2014,41
2nd at Townsend,9/21/2014,12
2nd at Townsend,4/25/2016,56
2nd at Townsend,11/8/2013,33
2nd at Townsend,11/20/2013,20
2nd at Townsend,2/21/2014,35
2nd at Townsend,8/25/2014,67
2nd at Townsend,3/15/2014,22
2nd at Townsend,4/26/2015,14
2nd at Townsend,4/20/2015,46
2nd at Townsend,4/13/2015,55
2nd at Townsend,2/27/2015,49
2nd at Townsend,12/1/2014,47
2nd at Townsend,11/19/2014,23
2nd at Townsend,9/4/2014,62
2nd at Townsend,9/1/2015,50
2nd at Townsend,1/12/2016,44
2nd at Townsend,5/31/2014,12
2nd at Townsend,8/12/2015,71
2nd at Townsend,7/22/2015,44
2nd at Townsend,6/16/2015,57
2nd at Townsend,1/13/2015,42
2nd at Townsend,9/10/2015,48
2nd at Townsend,9/26/2013,36
2nd at Townsend,5/7/2014,53
2nd at Townsend,5/1/2014,49
2nd at Townsend,6/6/2015,12
2nd at Townsend,4/12/2015,8
2nd at Townsend,3/30/2015,53
2nd at Townsend,1/29/2015,52
2nd at Townsend,9/27/2014,25
2nd at Townsend,9/9/2015,78
2nd at Townsend,11/5/2015,43
2nd at Townsend,5/5/2016,65
2nd at Townsend,6/22/2016,58
2nd at Townsend,10/29/2013,37
2nd at Townsend,6/1/2014,13
2nd at Townsend,3/28/2014,37
2nd at Townsend,3/9/2014,27
2nd at Townsend,3/6/2014,44
2nd at Townsend,6/19/2015,41
2nd at Townsend,2/15/2016,17
2nd at Townsend,5/5/2015,44
2nd at Townsend,3/26/2015,44
2nd at Townsend,3/10/2015,53
2nd at Townsend,1/17/2015,12
2nd at Townsend,10/20/2014,41
2nd at Townsend,9/17/2014,63
2nd at Townsend,9/29/2015,67
2nd at Townsend,11/4/2015,51
2nd at Townsend,11/9/2015,37
2nd at Townsend,12/11/2015,31
2nd at Townsend,2/22/2016,48
2nd at Townsend,9/29/2013,16
2nd at Townsend,8/28/2014,68
2nd at Townsend,8/26/2014,69
2nd at Townsend,6/29/2014,28
2nd at Townsend,5/28/2015,61
2nd at Townsend,10/23/2014,54
2nd at Townsend,10/9/2015,50
2nd at Townsend,3/30/2016,48
2nd at Townsend,7/6/2015,63
2nd at Townsend,7/2/2015,38
2nd at Townsend,6/5/2015,50
2nd at Townsend,3/2/2015,40
2nd at Townsend,12/4/2015,45
2nd at Townsend,1/17/2016,4
2nd at Townsend,5/13/2016,49
2nd at Townsend,6/9/2014,50
2nd at Townsend,5/8/2014,35
2nd at Townsend,5/3/2014,10
2nd at Townsend,4/11/2015,10
2nd at Townsend,9/26/2015,10
2nd at Townsend,6/1/2016,64
2nd at Townsend,7/6/2016,58
2nd at Townsend,12/7/2013,5
2nd at Townsend,2/13/2014,31
2nd at Townsend,5/23/2014,45
2nd at Townsend,4/9/2014,49
2nd at Townsend,4/28/2015,53
2nd at Townsend,2/23/2015,50
2nd at Townsend,2/20/2015,40
2nd at Townsend,10/6/2014,69
2nd at Townsend,9/10/2014,56
2nd at Townsend,11/2/2015,31
2nd at Townsend,8/23/2016,57
2nd at Townsend,9/14/2013,26
2nd at Townsend,12/2/2013,35
2nd at Townsend,8/11/2014,51
2nd at Townsend,8/9/2014,10
2nd at Townsend,8/3/2015,57
2nd at Townsend,1/31/2015,6
2nd at Townsend,9/22/2015,59
2nd at Townsend,1/2/2014,23
2nd at Townsend,2/12/2014,36
2nd at Townsend,7/15/2014,45
2nd at Townsend,5/5/2014,33
2nd at Townsend,3/3/2014,23
2nd at Townsend,5/18/2015,45
2nd at Townsend,4/17/2015,42
2nd at Townsend,12/24/2014,8
2nd at Townsend,10/16/2014,69
2nd at Townsend,6/6/2016,58
2nd at Townsend,6/13/2014,49
2nd at Townsend,7/9/2015,45
2nd at Townsend,4/14/2015,46
2nd at Townsend,3/16/2015,40
2nd at Townsend,10/30/2015,57
2nd at Townsend,1/25/2016,57
2nd at Townsend,6/21/2016,58
2nd at Townsend,9/1/2013,22
2nd at Townsend,1/27/2014,39
2nd at Townsend,7/30/2014,55
2nd at Townsend,6/27/2014,54
2nd at Townsend,7/29/2015,62
2nd at Townsend,6/23/2015,50
2nd at Townsend,10/17/2014,46
2nd at Townsend,11/16/2015,52
2nd at Townsend,12/14/2015,49
2nd at Townsend,5/31/2016,59
2nd at Townsend,8/18/2016,62
2nd at Townsend,4/15/2014,64
2nd at Townsend,3/22/2014,9
2nd at Townsend,3/7/2014,40
2nd at Townsend,8/24/2015,56
2nd at Townsend,5/13/2015,43
2nd at Townsend,11/23/2014,12
2nd at Townsend,6/13/2016,63
2nd at Townsend,1/18/2014,16
2nd at Townsend,3/12/2015,38
2nd at Townsend,1/2/2015,8
2nd at Townsend,9/12/2014,65
2nd at Townsend,12/28/2015,14
2nd at Townsend,7/12/2014,19
2nd at Townsend,10/15/2014,57
2nd at Townsend,1/11/2016,56
2nd at Townsend,3/16/2016,59
2nd at Townsend,9/2/2013,22
2nd at Townsend,10/20/2013,14
2nd at Townsend,2/10/2014,15
2nd at Townsend,6/15/2015,62
2nd at Townsend,1/20/2015,41
2nd at Townsend,6/9/2016,46
2nd at Townsend,10/12/2013,11
2nd at Townsend,12/15/2013,13
2nd at Townsend,7/16/2014,48
2nd at Townsend,6/2/2015,63
2nd at Townsend,3/27/2015,41
2nd at Townsend,9/22/2014,43
2nd at Townsend,4/14/2016,50
2nd at Townsend,10/5/2013,16
2nd at Townsend,8/29/2014,75
2nd at Townsend,5/19/2014,31
2nd at Townsend,7/27/2015,57
2nd at Townsend,6/25/2015,60
2nd at Townsend,1/28/2015,53
2nd at Townsend,11/27/2014,6
2nd at Townsend,10/24/2014,79
2nd at Townsend,12/10/2015,41
2nd at Townsend,3/5/2014,34
2nd at Townsend,5/29/2015,42
2nd at Townsend,4/2/2015,45
2nd at Townsend,2/6/2015,18
2nd at Townsend,11/22/2015,16
2nd at Townsend,3/2/2016,48
2nd at Townsend,5/9/2016,70
2nd at Townsend,6/24/2014,51
2nd at Townsend,12/16/2014,24
2nd at Townsend,9/21/2015,55
2nd at Townsend,8/19/2014,58
2nd at Townsend,1/7/2015,57
2nd at Townsend,9/7/2014,13
2nd at Townsend,10/24/2015,22
2nd at Townsend,5/1/2016,14
2nd at Townsend,11/24/2013,18
2nd at Townsend,4/11/2014,33
2nd at Townsend,4/6/2014,8
2nd at Townsend,8/16/2015,20
2nd at Townsend,2/25/2015,45
2nd at Townsend,12/17/2014,22
2nd at Townsend,7/18/2016,50
2nd at Townsend,12/22/2013,16
2nd at Townsend,5/20/2014,42
2nd at Townsend,8/6/2015,46
2nd at Townsend,4/16/2015,51
2nd at Townsend,12/10/2014,49
2nd at Townsend,11/10/2015,56
2nd at Townsend,1/8/2016,39
2nd at Townsend,8/2/2016,59
2nd at Townsend,8/29/2016,70
2nd at Townsend,12/25/2014,11
2nd at Townsend,3/29/2016,54
2nd at Townsend,8/5/2016,59
2nd at Townsend,6/11/2015,49
2nd at Townsend,11/24/2015,52
2nd at Townsend,2/11/2016,49
2nd at Townsend,3/18/2016,43
2nd at Townsend,11/9/2013,32
2nd at Townsend,7/28/2014,67
2nd at Townsend,4/27/2015,44
2nd at Townsend,4/7/2015,33
2nd at Townsend,1/10/2015,15
2nd at Townsend,11/8/2014,19
2nd at Townsend,10/9/2014,55
2nd at Townsend,11/19/2015,42
2nd at Townsend,5/26/2016,57
2nd at Townsend,7/16/2015,49
2nd at Townsend,3/6/2015,42
2nd at Townsend,10/3/2015,14
2nd at Townsend,11/11/2015,45
2nd at Townsend,9/15/2013,17
2nd at Townsend,10/26/2014,30
2nd at Townsend,2/7/2016,14
2nd at Townsend,3/23/2016,52
2nd at Townsend,6/20/2016,67
2nd at Townsend,7/29/2014,49
2nd at Townsend,4/8/2015,38
2nd at Townsend,6/15/2016,64
2nd at Townsend,11/16/2013,22
2nd at Townsend,6/17/2014,53
2nd at Townsend,4/14/2014,47
2nd at Townsend,7/30/2015,52
2nd at Townsend,2/3/2016,40
2nd at Townsend,5/1/2015,51
2nd at Townsend,1/21/2015,52
2nd at Townsend,12/26/2014,7
2nd at Townsend,10/5/2014,18
2nd at Townsend,11/3/2015,51
2nd at Townsend,1/26/2016,53
2nd at Townsend,3/31/2016,58
2nd at Townsend,12/5/2014,41
2nd at Townsend,9/18/2014,51
2nd at Townsend,1/13/2016,30
2nd at Townsend,2/23/2016,39
2nd at Townsend,4/5/2016,61
2nd at Townsend,4/28/2016,54
2nd at Townsend,6/22/2015,57
2nd at Townsend,5/15/2015,35
2nd at Townsend,3/18/2015,50
2nd at Townsend,4/12/2016,51
2nd at Townsend,11/21/2013,44
2nd at Townsend,8/5/2014,66
2nd at Townsend,7/19/2015,21
2nd at Townsend,5/3/2015,17
2nd at Townsend,12/8/2014,55
2nd at Townsend,3/9/2016,35
2nd at Townsend,9/16/2014,54
2nd at Townsend,10/16/2015,38
2nd at Townsend,6/14/2015,10
2nd at Townsend,8/21/2014,67
2nd at Townsend,8/30/2015,11
2nd at Townsend,9/26/2014,50
2nd at Townsend,2/28/2014,23
2nd at Townsend,5/15/2014,50
2nd at Townsend,10/2/2015,50
2nd at Townsend,11/6/2015,57
2nd at Townsend,1/22/2016,20
2nd at Townsend,4/26/2016,56
2nd at Townsend,11/17/2013,20
2nd at Townsend,8/7/2014,30
2nd at Townsend,4/29/2014,67
2nd at Townsend,7/25/2015,10
2nd at Townsend,6/14/2014,32
2nd at Townsend,4/19/2015,13
2nd at Townsend,6/26/2016,17
2nd at Townsend,2/26/2015,43
2nd at Townsend,4/5/2014,11
2nd at Townsend,4/22/2015,56
2nd at Townsend,1/7/2016,37
2nd at Townsend,5/31/2015,16
2nd at Townsend,2/5/2014,21
2nd at Townsend,8/1/2015,11
2nd at Townsend,11/4/2014,44
2nd at Townsend,4/25/2014,24
2nd at Townsend,11/13/2014,36
2nd at Townsend,3/11/2016,20
2nd at Townsend,7/10/2015,53
2nd at Townsend,2/6/2016,24
2nd at Townsend,4/10/2016,12
2nd at Townsend,5/6/2016,51
2nd at Townsend,2/16/2014,8
2nd at Townsend,6/6/2014,48
2nd at Townsend,8/27/2014,67
2nd at Townsend,6/19/2014,49
2nd at Townsend,7/17/2014,43
2nd at Townsend,6/10/2016,66
2nd at Townsend,11/7/2015,18
2nd at Townsend,6/7/2016,51
2nd at Townsend,4/23/2014,35
2nd at Townsend,11/8/2015,8
2nd at Townsend,10/26/2013,15
2nd at Townsend,10/31/2014,31
2nd at Townsend,11/14/2015,16
2nd at Townsend,5/24/2016,66
2nd at Townsend,11/29/2014,6
2nd at Townsend,2/28/2016,13
2nd at Townsend,5/29/2014,41
2nd at Townsend,4/26/2014,9
2nd at Townsend,4/21/2014,36
2nd at Townsend,1/30/2016,12
2nd at Townsend,4/23/2016,17
2nd at Townsend,1/6/2014,30
2nd at Townsend,4/4/2015,5
2nd at Townsend,2/19/2015,40
2nd at Townsend,10/26/2015,66
2nd at Townsend,7/1/2016,47
2nd at Townsend,12/23/2013,22
2nd at Townsend,8/17/2014,22
2nd at Townsend,7/14/2014,31
2nd at Townsend,5/9/2014,35
2nd at Townsend,12/21/2015,10
2nd at Townsend,3/21/2016,40
2nd at Townsend,7/24/2014,56
2nd at Townsend,6/7/2014,10
2nd at Townsend,12/27/2014,9
2nd at Townsend,12/9/2015,46
2nd at Townsend,2/2/2016,38
2nd at Townsend,5/2/2014,33
2nd at Townsend,4/17/2014,41
2nd at Townsend,10/17/2015,8
2nd at Townsend,3/22/2016,39
2nd at Townsend,4/16/2016,17
2nd at Townsend,7/23/2014,49
2nd at Townsend,5/12/2014,43
2nd at Townsend,12/29/2014,19
2nd at Townsend,12/3/2015,41
2nd at Townsend,1/19/2016,25
2nd at Townsend,2/4/2016,36
2nd at Townsend,10/28/2013,33
2nd at Townsend,1/29/2014,36
2nd at Townsend,3/10/2014,34
2nd at Townsend,11/17/2015,53
2nd at Townsend,1/14/2016,33
2nd at Townsend,4/22/2014,39
2nd at Townsend,7/3/2015,27
2nd at Townsend,10/4/2014,15
2nd at Townsend,11/13/2015,42
2nd at Townsend,1/6/2016,26
2nd at Townsend,2/11/2014,35
2nd at Townsend,4/20/2016,52
2nd at Townsend,6/23/2016,59
2nd at Townsend,3/14/2015,18
2nd at Townsend,1/24/2014,35
2nd at Townsend,6/16/2014,46
2nd at Townsend,6/10/2014,38
