,State,Country,Lat,Long,Date,Confirmed,Death,Recovered,state_cleaned,City
14923,St Martin,France,18.0708,-63.0501,2020-02-22,0.0,0.0,0.0,St Martin,
14924,,Honduras,15.2,-86.2419,2020-02-22,0.0,0.0,0.0,Gualaco,
14925,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-22,0.0,0.0,0.0,Channel Islands,
14926,New Brunswick,Canada,46.5653,-66.4619,2020-02-22,0.0,0.0,0.0,New Brunswick,
14927,Tibet,China,31.6927,88.0924,2020-02-22,1.0,0.0,1.0,Tibet,
14928,,Congo (Kinshasa),-4.0383,21.7587,2020-02-22,0.0,0.0,0.0,Kasai,
14929,,Cote d'Ivoire,7.54,-5.5471,2020-02-22,0.0,0.0,0.0,Cote d'Ivoire,
14930,Saint Barthelemy,France,17.9,-62.8333,2020-02-22,0.0,0.0,0.0,Saint Barthelemy,
14931,,Jamaica,18.1096,-77.2975,2020-02-22,0.0,0.0,0.0,Summerfield,
14932,,Turkey,38.9637,35.2433,2020-02-22,0.0,0.0,0.0,Ankara,
14933,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-22,0.0,0.0,0.0,Gibraltar,
14934,"Kitsap, WA",US,47.6477,-122.6413,2020-02-22,0.0,0.0,0.0,Washington,Kitsap
14935,"Solano, CA",US,38.3105,-121.9018,2020-02-22,0.0,0.0,0.0,California,Solano
14936,"Santa Cruz, CA",US,37.0454,-121.958,2020-02-22,0.0,0.0,0.0,California,Santa Cruz
14937,"Napa, CA",US,38.5025,-122.2654,2020-02-22,0.0,0.0,0.0,California,Napa
14938,"Ventura, CA",US,34.3705,-119.1391,2020-02-22,0.0,0.0,0.0,California,Ventura
14939,"Worcester, MA",US,42.4097,-71.8571,2020-02-22,0.0,0.0,0.0,Massachusetts,Worcester
14940,"Gwinnett, GA",US,33.9191,-84.0167,2020-02-22,0.0,0.0,0.0,Georgia,Gwinnett
14941,"DeKalb, GA",US,33.7956,-84.2279,2020-02-22,0.0,0.0,0.0,Georgia,DeKalb
14942,"Floyd, GA",US,37.5455,-82.7779,2020-02-22,0.0,0.0,0.0,Georgia,Floyd
14943,"Fayette, GA",US,33.4502,-84.4803,2020-02-22,0.0,0.0,0.0,Georgia,Fayette
14944,"Gregg, TX",US,32.4893,-94.8521,2020-02-22,0.0,0.0,0.0,Texas,Gregg
14945,"Monmouth, NJ",US,40.2589,-74.124,2020-02-22,0.0,0.0,0.0,New Jersey,Monmouth
14946,"Burlington, NJ",US,40.0712,-74.8649,2020-02-22,0.0,0.0,0.0,New Jersey,Burlington
14947,"Camden, NJ",US,39.9259,-75.1196,2020-02-22,0.0,0.0,0.0,New Jersey,Camden
14948,"Passaic, NJ",US,40.8568,-74.1285,2020-02-22,0.0,0.0,0.0,New Jersey,Passaic
14949,"Union, NJ",US,40.6976,-74.2632,2020-02-22,0.0,0.0,0.0,New Jersey,Union
14950,"Eagle, CO",US,39.6553,-106.8287,2020-02-22,0.0,0.0,0.0,Colorado,Eagle
14951,"Larimer, CO",US,40.6956,-105.5943,2020-02-22,0.0,0.0,0.0,Colorado,Larimer
14952,"Arapahoe, CO",US,39.6203,-104.3326,2020-02-22,0.0,0.0,0.0,Colorado,Arapahoe
14953,"Gunnison, CO",US,38.5458,-106.9253,2020-02-22,0.0,0.0,0.0,Colorado,Gunnison
14954,"Kane, IL",US,41.9879,-88.4016,2020-02-22,0.0,0.0,0.0,Illinois,Kane
14955,"Monroe, PA",US,41.0458,-75.2479,2020-02-22,0.0,0.0,0.0,Pennsylvania,Monroe
14956,"Philadelphia, PA",US,39.9526,-75.1652,2020-02-22,0.0,0.0,0.0,Pennsylvania,Philadelphia
14957,"Norfolk, VA",US,36.8508,-76.2859,2020-02-22,0.0,0.0,0.0,Virginia,Norfolk
14958,"Arlington, VA",US,38.8816,-77.09100000000002,2020-02-22,0.0,0.0,0.0,Virginia,Arlington
14959,"Spotsylvania, VA",US,38.2042,-77.6078,2020-02-22,0.0,0.0,0.0,Virginia,Spotsylvania
14960,"Loudoun, VA",US,39.0768,-77.6536,2020-02-22,0.0,0.0,0.0,Virginia,Loudoun
14961,"Prince George's, MD",US,38.7849,-76.8721,2020-02-22,0.0,0.0,0.0,Maryland,Prince George's
14962,"Pottawattamie, IA",US,41.3912,-95.4778,2020-02-22,0.0,0.0,0.0,Iowa,Pottawattamie
14963,"Camden, NC",US,34.2465,-80.607,2020-02-22,0.0,0.0,0.0,North Carolina,Camden
14964,"Pima, AZ",US,32.0575,-111.6661,2020-02-22,0.0,0.0,0.0,Arizona,Pima
14965,"Noble, IN",US,41.4277,-85.355,2020-02-22,0.0,0.0,0.0,Indiana,Noble
14966,"Adams, IN",US,39.8522,-77.2865,2020-02-22,0.0,0.0,0.0,Indiana,Adams
14967,"Boone, IN",US,40.0106,-86.4997,2020-02-22,0.0,0.0,0.0,Indiana,Boone
14968,"Dane, WI",US,43.0186,-89.5498,2020-02-22,0.0,0.0,0.0,Wisconsin,Dane
14969,"Pierce, WI",US,44.7509,-92.3814,2020-02-22,0.0,0.0,0.0,Wisconsin,Pierce
14970,"Cuyahoga, OH",US,41.4339,-81.6758,2020-02-22,0.0,0.0,0.0,Ohio,Cuyahoga
14971,"Weber, UT",US,41.2603,-111.9522,2020-02-22,0.0,0.0,0.0,Utah,Weber
14972,"Bennington County, VT",US,43.0279,-73.135,2020-02-22,0.0,0.0,0.0,Vermont,Bennington County
14973,"Carver County, MN",US,44.8254,-93.7842,2020-02-22,0.0,0.0,0.0,Minnesota,Carver County
14974,"Charlotte County, FL",US,26.8946,-81.9098,2020-02-22,0.0,0.0,0.0,Florida,Charlotte County
14975,"Cherokee County, GA",US,34.2515,-84.4803,2020-02-22,0.0,0.0,0.0,Georgia,Cherokee County
14976,"Collin County, TX",US,33.1795,-96.493,2020-02-22,0.0,0.0,0.0,Texas,Collin County
14977,"Jefferson County, KY",US,38.1938,-85.6435,2020-02-22,0.0,0.0,0.0,Kentucky,Jefferson County
14978,"Jefferson Parish, LA",US,29.6499,-90.1121,2020-02-22,0.0,0.0,0.0,Louisiana,Jefferson Parish
14979,"Shasta County, CA",US,40.7909,-121.8474,2020-02-22,0.0,0.0,0.0,California,Shasta County
14980,"Spartanburg County, SC",US,34.8606,-81.9535,2020-02-22,0.0,0.0,0.0,South Carolina,Spartanburg County
14981,"Harrison County, KY",US,38.4333,-84.3542,2020-02-22,0.0,0.0,0.0,Kentucky,Harrison County
14982,"Johnson County, IA",US,41.6699,-91.5984,2020-02-22,0.0,0.0,0.0,Iowa,Johnson County
14983,"Berkshire County, MA",US,42.3118,-73.1822,2020-02-22,0.0,0.0,0.0,Massachusetts,Berkshire County
14984,"Davidson County, TN",US,36.1343,-86.822,2020-02-22,0.0,0.0,0.0,Tennessee,Davidson County
14985,"Douglas County, OR",US,43.1261,-123.2492,2020-02-22,0.0,0.0,0.0,Oregon,Douglas County
14986,"Fresno County, CA",US,36.9859,-119.2321,2020-02-22,0.0,0.0,0.0,California,Fresno County
14987,"Harford County, MD",US,39.5839,-76.3637,2020-02-22,0.0,0.0,0.0,Maryland,Harford County
14988,"Hendricks County, IN",US,39.8065,-86.5401,2020-02-22,0.0,0.0,0.0,Indiana,Hendricks County
14989,"Hudson County, NJ",US,40.7453,-74.0535,2020-02-22,0.0,0.0,0.0,New Jersey,Hudson County
14990,"Johnson County, KS",US,38.8454,-94.8521,2020-02-22,0.0,0.0,0.0,Kansas,Johnson County
14991,"Kittitas County, WA",US,47.175,-120.9319,2020-02-22,0.0,0.0,0.0,Washington,Kittitas County
14992,"Manatee County, FL",US,27.4799,-82.3452,2020-02-22,0.0,0.0,0.0,Florida,Manatee County
14993,"Marion County, OR",US,44.8446,-122.5927,2020-02-22,0.0,0.0,0.0,Oregon,Marion County
14994,"Okaloosa County, FL",US,30.5773,-86.6611,2020-02-22,0.0,0.0,0.0,Florida,Okaloosa County
14995,"Polk County, GA",US,34.0132,-85.1479,2020-02-22,0.0,0.0,0.0,Georgia,Polk County
14996,"Riverside County, CA",US,33.9533,-117.3961,2020-02-22,0.0,0.0,0.0,California,Riverside County
14997,"Shelby County, TN",US,35.1269,-89.9253,2020-02-22,0.0,0.0,0.0,Tennessee,Shelby County
14998,"St. Louis County, MO",US,38.6103,-90.4125,2020-02-22,0.0,0.0,0.0,Missouri,St. Louis County
14999,"Suffolk County, NY",US,40.9849,-72.6151,2020-02-22,0.0,0.0,0.0,New York,Suffolk County
15000,"Ulster County, NY",US,41.8586,-74.3118,2020-02-22,0.0,0.0,0.0,New York,Ulster County
15001,"Volusia County, FL",US,29.028,-81.0755,2020-02-22,0.0,0.0,0.0,Florida,Volusia County
15002,"Fairfax County, VA",US,38.9085,-77.2405,2020-02-22,0.0,0.0,0.0,Virginia,Fairfax County
15003,"Rockingham County, NH",US,42.9931,-71.0498,2020-02-22,0.0,0.0,0.0,New Hampshire,Rockingham County
15004,"Washington, D.C.",US,38.9072,-77.0369,2020-02-22,0.0,0.0,0.0,"Washington, D.C.",Washington
15005,"Montgomery County, PA",US,40.229,-75.3879,2020-02-22,0.0,0.0,0.0,Pennsylvania,Montgomery County
15006,"Alameda County, CA",US,37.6017,-121.7195,2020-02-22,0.0,0.0,0.0,California,Alameda County
15007,"Broward County, FL",US,26.1901,-80.3659,2020-02-22,0.0,0.0,0.0,Florida,Broward County
15008,"Lee County, FL",US,26.663,-81.9535,2020-02-22,0.0,0.0,0.0,Florida,Lee County
15009,"Pinal County, AZ",US,32.8162,-111.2845,2020-02-22,0.0,0.0,0.0,Arizona,Pinal County
15010,"Rockland County, NY",US,41.1489,-73.983,2020-02-22,0.0,0.0,0.0,New York,Rockland County
15011,"Saratoga County, NY",US,43.0324,-73.936,2020-02-22,0.0,0.0,0.0,New York,Saratoga County
15012,"Charleston County, SC",US,32.7957,-79.7848,2020-02-22,0.0,0.0,0.0,South Carolina,Charleston County
15013,"Clark County, WA",US,45.7466,-122.5194,2020-02-22,0.0,0.0,0.0,Washington,Clark County
15014,"Cobb County, GA",US,33.8999,-84.5641,2020-02-22,0.0,0.0,0.0,Georgia,Cobb County
15015,"Davis County, UT",US,40.9629,-112.0953,2020-02-22,0.0,0.0,0.0,Utah,Davis County
15016,"El Paso County, CO",US,38.9108,-104.4723,2020-02-22,0.0,0.0,0.0,Colorado,El Paso County
15017,"Honolulu County, HI",US,21.307,-157.8584,2020-02-22,0.0,0.0,0.0,Hawaii,Honolulu County
15018,"Jackson County, OR ",US,42.3345,-122.7647,2020-02-22,0.0,0.0,0.0,Oregon,Jackson County
15019,"Jefferson County, WA",US,47.7425,-123.304,2020-02-22,0.0,0.0,0.0,Washington,Jefferson County
15020,"Kershaw County, SC",US,34.3672,-80.5883,2020-02-22,0.0,0.0,0.0,South Carolina,Kershaw County
15021,"Klamath County, OR",US,42.6953,-121.6142,2020-02-22,0.0,0.0,0.0,Oregon,Klamath County
15022,"Madera County, CA",US,37.2519,-119.6963,2020-02-22,0.0,0.0,0.0,California,Madera County
15023,"Pierce County, WA",US,47.0676,-122.1295,2020-02-22,0.0,0.0,0.0,Washington,Pierce County
15024,"Tulsa County, OK",US,36.1593,-95.941,2020-02-22,0.0,0.0,0.0,Oklahoma,Tulsa County
15025,"Douglas County, CO",US,39.2587,-104.9389,2020-02-22,0.0,0.0,0.0,Colorado,Douglas County
15026,"Providence County, RI",US,41.8882,-71.4774,2020-02-22,0.0,0.0,0.0,Rhode Island,Providence County
15027,"Chatham County, NC",US,35.7211,-79.1781,2020-02-22,0.0,0.0,0.0,North Carolina,Chatham County
15028,"Delaware County, PA",US,39.9078,-75.3879,2020-02-22,0.0,0.0,0.0,Pennsylvania,Delaware County
15029,"Douglas County, NE",US,41.3148,-96.1951,2020-02-22,0.0,0.0,0.0,Nebraska,Douglas County
15030,"Fayette County, KY",US,38.0606,-84.4803,2020-02-22,0.0,0.0,0.0,Kentucky,Fayette County
15031,"Marion County, IN",US,39.8362,-86.1752,2020-02-22,0.0,0.0,0.0,Indiana,Marion County
15032,"Middlesex County, MA",US,42.4672,-71.2874,2020-02-22,0.0,0.0,0.0,Massachusetts,Middlesex County
15033,"Nassau County, NY",US,40.6546,-73.5594,2020-02-22,0.0,0.0,0.0,New York,Nassau County
15034,"Ramsey County, MN",US,44.9964,-93.0616,2020-02-22,0.0,0.0,0.0,Minnesota,Ramsey County
15035,"Washoe County, NV",US,40.5608,-119.6035,2020-02-22,0.0,0.0,0.0,Nevada,Washoe County
15036,"Wayne County, PA",US,41.6739,-75.2479,2020-02-22,0.0,0.0,0.0,Pennsylvania,Wayne County
15037,"Yolo County, CA",US,38.7646,-121.9018,2020-02-22,0.0,0.0,0.0,California,Yolo County
15038,"Santa Clara County, CA",US,37.3541,-121.9552,2020-02-22,2.0,0.0,1.0,California,Santa Clara County
15039,"Clark County, NV",US,36.0796,-115.094,2020-02-22,0.0,0.0,0.0,Nevada,Clark County
15040,"Fort Bend County, TX",US,29.5693,-95.8143,2020-02-22,0.0,0.0,0.0,Texas,Fort Bend County
15041,"Grant County, WA",US,47.1981,-119.3732,2020-02-22,0.0,0.0,0.0,Washington,Grant County
15042,"Santa Rosa County, FL",US,30.769,-86.9824,2020-02-22,0.0,0.0,0.0,Florida,Santa Rosa County
15043,"Williamson County, TN",US,35.9179,-86.8622,2020-02-22,0.0,0.0,0.0,Tennessee,Williamson County
15044,"New York County, NY",US,40.7128,-74.006,2020-02-22,0.0,0.0,0.0,New York,New York County
15045,"Montgomery County, MD",US,39.1547,-77.2405,2020-02-22,0.0,0.0,0.0,Maryland,Montgomery County
15046,"Suffolk County, MA",US,42.3601,-71.0589,2020-02-22,1.0,0.0,0.0,Massachusetts,Suffolk County
15047,"Denver County, CO",US,39.7392,-104.9903,2020-02-22,0.0,0.0,0.0,Colorado,Denver County
15048,"Summit County, CO",US,39.5912,-106.064,2020-02-22,0.0,0.0,0.0,Colorado,Summit County
15049,"Bergen County, NJ",US,40.9263,-74.077,2020-02-22,0.0,0.0,0.0,New Jersey,Bergen County
15050,"Harris County, TX",US,29.7752,-95.3103,2020-02-22,0.0,0.0,0.0,Texas,Harris County
15051,"San Francisco County, CA",US,37.7749,-122.4194,2020-02-22,0.0,0.0,0.0,California,San Francisco County
15052,"Contra Costa County, CA",US,37.8534,-121.9018,2020-02-22,0.0,0.0,0.0,California,Contra Costa County
15053,"Orange County, CA",US,33.7879,-117.8531,2020-02-22,1.0,0.0,0.0,California,Orange County
15054,"Norfolk County, MA",US,42.1767,-71.1449,2020-02-22,0.0,0.0,0.0,Massachusetts,Norfolk County
15055,"Maricopa County, AZ",US,33.2918,-112.4291,2020-02-22,1.0,0.0,0.0,Arizona,Maricopa County
15056,"Wake County, NC",US,35.8032,-78.5661,2020-02-22,0.0,0.0,0.0,North Carolina,Wake County
15057,"Westchester County, NY",US,41.122,-73.7949,2020-02-22,0.0,0.0,0.0,New York,Westchester County
15058,"Grafton County, NH",US,43.9088,-71.82600000000002,2020-02-22,0.0,0.0,0.0,New Hampshire,Grafton County
15059,"Hillsborough, FL",US,27.9904,-82.3018,2020-02-22,0.0,0.0,0.0,Florida,Hillsborough
15060,"Placer County, CA",US,39.0916,-120.8039,2020-02-22,0.0,0.0,0.0,California,Placer County
15061,"San Mateo, CA",US,37.563,-122.3255,2020-02-22,0.0,0.0,0.0,California,San Mateo
15062,"Sonoma County, CA",US,38.578,-122.9888,2020-02-22,0.0,0.0,0.0,California,Sonoma County
15063,"Umatilla, OR",US,45.775,-118.7606,2020-02-22,0.0,0.0,0.0,Oregon,Umatilla
15064,"Fulton County, GA",US,33.8034,-84.3963,2020-02-22,0.0,0.0,0.0,Georgia,Fulton County
15065,"Washington County, OR",US,45.547,-123.1386,2020-02-22,0.0,0.0,0.0,Oregon,Washington County
15066,"Snohomish County, WA",US,48.033,-121.8339,2020-02-22,0.0,0.0,0.0,Washington,Snohomish County
15067,"Humboldt County, CA",US,40.745,-123.8695,2020-02-22,1.0,0.0,0.0,California,Humboldt County
15068,"Sacramento County, CA",US,38.4747,-121.3542,2020-02-22,1.0,0.0,0.0,California,Sacramento County
15069,"San Diego County, CA",US,32.7157,-117.1611,2020-02-22,2.0,0.0,1.0,California,San Diego County
15070,"San Benito, CA",US,36.5761,-120.9876,2020-02-22,2.0,0.0,0.0,California,San Benito
15071,"Los Angeles, CA",US,34.0522,-118.2437,2020-02-22,1.0,0.0,0.0,California,Los Angeles
15072,"King County, WA",US,47.6062,-122.3321,2020-02-22,1.0,0.0,1.0,Washington,King County
15073,"Cook County, IL",US,41.7377,-87.6976,2020-02-22,2.0,0.0,2.0,Illinois,Cook County
15074,"Skagit, WA",US,48.4242,-121.7114,2020-02-22,0.0,0.0,0.0,Washington,Skagit
15075,"Thurston, WA",US,46.8646,-122.7696,2020-02-22,0.0,0.0,0.0,Washington,Thurston
15076,"Island, WA",US,48.1976,-122.5795,2020-02-22,0.0,0.0,0.0,Washington,Island
15077,"Whatcom, WA",US,48.8787,-121.9719,2020-02-22,0.0,0.0,0.0,Washington,Whatcom
15078,"Marin, CA",US,38.0834,-122.7633,2020-02-22,0.0,0.0,0.0,California,Marin
15079,"Calaveras, CA",US,38.196,-120.6805,2020-02-22,0.0,0.0,0.0,California,Calaveras
15080,"Stanislaus, CA",US,37.5091,-120.9876,2020-02-22,0.0,0.0,0.0,California,Stanislaus
15081,"San Joaquin, CA",US,36.6066,-120.189,2020-02-22,0.0,0.0,0.0,California,San Joaquin
15082,"Essex, MA",US,42.632,-70.7829,2020-02-22,0.0,0.0,0.0,Massachusetts,Essex
15083,"Charlton, GA",US,30.7917,-82.0843,2020-02-22,0.0,0.0,0.0,Georgia,Charlton
15084,"Collier, FL",US,26.07,-81.4279,2020-02-22,0.0,0.0,0.0,Florida,Collier
15085,"Pinellas, FL",US,27.8764,-82.7779,2020-02-22,0.0,0.0,0.0,Florida,Pinellas
15086,"Alachua, FL",US,29.7938,-82.4944,2020-02-22,0.0,0.0,0.0,Florida,Alachua
15087,"Nassau, FL",US,30.5927,-81.8224,2020-02-22,0.0,0.0,0.0,Florida,Nassau
15088,"Pasco, FL",US,28.3232,-82.4319,2020-02-22,0.0,0.0,0.0,Florida,Pasco
15089,"Dallas, TX",US,32.7767,-96.797,2020-02-22,0.0,0.0,0.0,Texas,Dallas
15090,"Tarrant, TX",US,32.7732,-97.3517,2020-02-22,0.0,0.0,0.0,Texas,Tarrant
15091,"Montgomery, TX",US,30.3883,-95.6963,2020-02-22,0.0,0.0,0.0,Texas,Montgomery
15092,"Middlesex, NJ",US,40.5726,-74.4927,2020-02-22,0.0,0.0,0.0,New Jersey,Middlesex
15093,"Jefferson, CO",US,39.58,-105.2663,2020-02-22,0.0,0.0,0.0,Colorado,Jefferson
15094,"Multnomah, OR",US,45.5146,-122.5863,2020-02-22,0.0,0.0,0.0,Oregon,Multnomah
15095,"Polk, OR",US,44.9267,-123.4919,2020-02-22,0.0,0.0,0.0,Oregon,Polk
15096,"Deschutes, OR",US,43.8325,-121.2617,2020-02-22,0.0,0.0,0.0,Oregon,Deschutes
15097,"McHenry, IL",US,42.3334,-88.2668,2020-02-22,0.0,0.0,0.0,Illinois,McHenry
15098,"Lake, IL",US,42.3689,-87.8272,2020-02-22,0.0,0.0,0.0,Illinois,Lake
15099,"Bucks, PA",US,40.4108,-75.2479,2020-02-22,0.0,0.0,0.0,Pennsylvania,Bucks
15100,"Hanover, VA",US,37.7772,-77.5161,2020-02-22,0.0,0.0,0.0,Virginia,Hanover
15101,"Lancaster, SC",US,34.7253,-80.6771,2020-02-22,0.0,0.0,0.0,South Carolina,Lancaster
15102,"Sullivan, TN",US,36.4933,-82.3452,2020-02-22,0.0,0.0,0.0,Tennessee,Sullivan
15103,"Johnson, IN",US,39.4638,-86.1345,2020-02-22,0.0,0.0,0.0,Indiana,Johnson
15104,"Howard, IN",US,40.4483,-86.1345,2020-02-22,0.0,0.0,0.0,Indiana,Howard
15105,"St. Joseph, IN",US,41.6228,-86.3377,2020-02-22,0.0,0.0,0.0,Indiana,St. Joseph
15106,"Knox, NE",US,42.6712,-97.8722,2020-02-22,0.0,0.0,0.0,Nebraska,Knox
15107,"Stark, OH",US,40.8685,-81.2519,2020-02-22,0.0,0.0,0.0,Ohio,Stark
15108,"Anoka, MN",US,45.3293,-93.2197,2020-02-22,0.0,0.0,0.0,Minnesota,Anoka
15109,"Olmsted, MN",US,43.9952,-92.3814,2020-02-22,0.0,0.0,0.0,Minnesota,Olmsted
15110,"Summit, UT",US,40.8298,-110.9984,2020-02-22,0.0,0.0,0.0,Utah,Summit
15111,"Fairfield, CT",US,41.256,-73.3709,2020-02-22,0.0,0.0,0.0,Connecticut,Fairfield
15112,"Litchfield, CT",US,41.7866,-73.2765,2020-02-22,0.0,0.0,0.0,Connecticut,Litchfield
15113,"Orleans, LA",US,29.9511,-90.0715,2020-02-22,0.0,0.0,0.0,Louisiana,Orleans
15114,"Pennington, SD",US,43.8901,-102.2548,2020-02-22,0.0,0.0,0.0,South Dakota,Pennington
15115,"Beadle, SD",US,44.4797,-98.2213,2020-02-22,0.0,0.0,0.0,South Dakota,Beadle
15116,"Charles Mix, SD",US,43.0985,-98.3965,2020-02-22,0.0,0.0,0.0,South Dakota,Charles Mix
15117,"Davison, SD",US,43.7242,-98.2213,2020-02-22,0.0,0.0,0.0,South Dakota,Davison
15118,"Minnehaha, SD",US,43.6632,-96.8351,2020-02-22,0.0,0.0,0.0,South Dakota,Minnehaha
15119,"Bon Homme, SD",US,42.9815,-97.8722,2020-02-22,0.0,0.0,0.0,South Dakota,Bon Homme
15120,"Socorro, NM",US,33.8837,-106.7235,2020-02-22,0.0,0.0,0.0,New Mexico,Socorro
15121,"Bernalillo, NM",US,35.0178,-106.6291,2020-02-22,0.0,0.0,0.0,New Mexico,Bernalillo
15122,"Oakland, MI",US,42.5922,-83.3362,2020-02-22,0.0,0.0,0.0,Michigan,Oakland
15123,"Wayne, MI",US,42.2791,-83.3362,2020-02-22,0.0,0.0,0.0,Michigan,Wayne
15124,"New Castle, DE",US,39.5393,-75.6674,2020-02-22,0.0,0.0,0.0,Delaware,New Castle
15125,,Cuba,22.0,-80.0,2020-02-22,0.0,0.0,0.0,Havana,
15126,,Guyana,5.0,-58.75,2020-02-22,0.0,0.0,0.0,Georgetown,
15127,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-22,0.0,0.0,0.0,Australian Capital Territory,
15128,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-02-22,9.0,0.0,8.0,United Kingdom,
15129,,Kazakhstan,48.0196,66.9237,2020-02-22,0.0,0.0,0.0,Astana,
15130,French Polynesia,France,-17.6797,149.4068,2020-02-22,0.0,0.0,0.0,French Polynesia,
15131,Manitoba,Canada,53.7609,-98.8139,2020-02-22,0.0,0.0,0.0,Manitoba,
15132,Saskatchewan,Canada,52.9399,-106.4509,2020-02-22,0.0,0.0,0.0,Saskatchewan,
15133,,Ethiopia,9.145,40.4897,2020-02-22,0.0,0.0,0.0,Addis Ababa,
15134,,Sudan,12.8628,30.2176,2020-02-22,0.0,0.0,0.0,Bara,
15135,,Guinea,9.9456,-9.6966,2020-02-22,0.0,0.0,0.0,Conakry,
15136,,Aruba,12.5211,-69.9683,2020-02-22,0.0,0.0,0.0,Oranjestad,
15137,Grand Princess,Canada,37.6489,-122.6655,2020-02-22,0.0,0.0,0.0,Grand Princess,
15138,,Kenya,-0.0236,37.9062,2020-02-22,0.0,0.0,0.0,Tumbura,
15139,,Antigua and Barbuda,17.0608,-61.7964,2020-02-22,0.0,0.0,0.0,St. John's,
15140,Alabama,US,32.3182,-86.9023,2020-02-22,0.0,0.0,0.0,Alabama,Alabama
15141,,Uruguay,-32.5228,-55.7658,2020-02-22,0.0,0.0,0.0,Montevideo,
15142,,Ghana,7.9465,-1.0232,2020-02-22,0.0,0.0,0.0,Pru,
15143,Puerto Rico,US,18.2208,-66.5901,2020-02-22,0.0,0.0,0.0,Puerto Rico,Puerto Rico
15144,,Jersey,49.19,-2.11,2020-02-22,0.0,0.0,0.0,St. Helier,
15145,,Namibia,-22.9576,18.4904,2020-02-22,0.0,0.0,0.0,Windhoek,
15146,,Seychelles,-4.6796,55.492,2020-02-22,0.0,0.0,0.0,Cascade,
15147,,Trinidad and Tobago,10.6918,-61.2225,2020-02-22,0.0,0.0,0.0,Port of Spain,
15148,,Venezuela,6.4238,-66.5897,2020-02-22,0.0,0.0,0.0,Bolívar,
15149,,Eswatini,-26.5225,31.4659,2020-02-22,0.0,0.0,0.0,Eswatini,
15150,,Gabon,-0.8037,11.6094,2020-02-22,0.0,0.0,0.0,Lolo-Bouenguidi,
15151,,Guatemala,15.7835,-90.2308,2020-02-22,0.0,0.0,0.0,Chisec,
15152,,Guernsey,49.45,-2.58,2020-02-22,0.0,0.0,0.0,St. Peter Port,
15153,,Mauritania,21.0079,10.9408,2020-02-22,0.0,0.0,0.0,Arlit,
15154,,Rwanda,-1.9403,29.8739,2020-02-22,0.0,0.0,0.0,Kigali,
15155,,Saint Lucia,13.9094,-60.9789,2020-02-22,0.0,0.0,0.0,Castries,
15156,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-22,0.0,0.0,0.0,Kingstown,
15157,,Suriname,3.9193,-56.0278,2020-02-22,0.0,0.0,0.0,Amatopo,
15158,French Guiana,France,3.9339,-53.1258,2020-02-22,0.0,0.0,0.0,French Guiana,
15159,Guam,US,13.4443,144.7937,2020-02-22,0.0,0.0,0.0,Guam,Guam
15160,,Kosovo,42.6026,20.903,2020-02-22,0.0,0.0,0.0,Pristina,
15161,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-22,0.0,0.0,0.0,Newfoundland and Labrador,
15162,Prince Edward Island,Canada,46.5107,-63.4168,2020-02-22,0.0,0.0,0.0,Prince Edward Island,
15163,,Central African Republic,6.6111,20.9394,2020-02-22,0.0,0.0,0.0,Ippy,
15164,,Congo (Brazzaville),-4.0383,21.7587,2020-02-22,0.0,0.0,0.0,Kasai,
15165,,Equatorial Guinea,1.5,10.0,2020-02-22,0.0,0.0,0.0,Mbini,
15166,Mayotte,France,-12.8275,45.1662,2020-02-22,0.0,0.0,0.0,Mayotte,
15167,,Uzbekistan,41.3775,64.5853,2020-02-22,0.0,0.0,0.0,Tashkent,
15168,Netherlands,Netherlands,52.1326,5.2913,2020-02-22,0.0,0.0,0.0,Netherlands,
15169,Nova Scotia,Canada,44.682,-63.7443,2020-02-22,0.0,0.0,0.0,Nova Scotia,
15170,Guadeloupe,France,16.25,-61.5833,2020-02-22,0.0,0.0,0.0,Guadeloupe,
15171,,Benin,9.3077,2.3158,2020-02-22,0.0,0.0,0.0,Porto-Novo,
15172,,Greenland,71.7069,-42.6043,2020-02-22,0.0,0.0,0.0,Nuuk,
15173,,Liberia,6.4281,-9.4295,2020-02-22,0.0,0.0,0.0,Monrovia,
15174,Curacao,Netherlands,12.1696,-68.99,2020-02-22,0.0,0.0,0.0,Curacao,
15175,,Somalia,5.1521,46.1996,2020-02-22,0.0,0.0,0.0,Dhuusamareeb,
15176,,Tanzania,-6.369,34.8888,2020-02-22,0.0,0.0,0.0,Nkonko,
15177,,The Bahamas,24.25,-76.0,2020-02-22,0.0,0.0,0.0,The Bahamas,
15178,Virgin Islands,US,18.3358,-64.8963,2020-02-22,0.0,0.0,0.0,Virgin Islands,Virgin Islands
15179,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-22,0.0,0.0,0.0,Cayman Islands,
15180,Reunion,France,-21.1351,55.2471,2020-02-22,0.0,0.0,0.0,Reunion,
15181,,Barbados,13.1939,-59.5432,2020-02-22,0.0,0.0,0.0,Bridgetown,
15182,,Montenegro,42.5,19.3,2020-02-22,0.0,0.0,0.0,E80,
